id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
180160,14/5/2024,Adrar,Site web,incident: bruit important sur la ligne téléphonique.,Télévision,Négatif,Moyenne,En cours,Stabilisation Bande Passante
180161,15/4/2025,Tiaret,Centre d'appel,réclamation: bruit important sur la ligne téléphonique.,Assistance,Négatif,Basse,En cours,Envoi Guide PDF/SMS
180162,3/10/2025,Boumerdès,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
180163,15/1/2025,El Oued,Centre d'appel,client signale installation non réalisée dans les délais.,Facturation,Neutre,élevée,En cours,Explication Détails Facture
180164,7/9/2024,El Oued,Application mobile,réclamation: modem ne se synchronise pas.,Problème matériel,Positif,Moyenne,Résolu,Traitement Niveau 1
180165,15/6/2025,Annaba,Application mobile,client signale installation non réalisée dans les délais.,Coupure de ligne,Positif,Basse,Résolu,Vérification Boitier Extérieur
180166,1/2/2025,Tiaret,Site web,"réclamation: montant facturé incorrectement, demande régularisation.",Télévision,Négatif,élevée,Nouveau,Reconfiguration Décodeur
180167,29/6/2025,Tiaret,Application mobile,"demande d'assistance: problème lors de la résiliation, facturation continue.",Facturation,Neutre,Moyenne,Nouveau,Explication Détails Facture
180168,1/4/2025,Skikda,Centre d'appel,incident: demande d'information sur l'offre et le contrat.,Coupure de ligne,Positif,Basse,Résolu,Vérification Boitier Extérieur
180169,5/7/2025,El Oued,Email,demande d'assistance: coupure de service depuis ce matin.,Facturation,Négatif,Moyenne,Résolu,Explication Détails Facture
180170,17/3/2024,Laghouat,Application mobile,réclamation: coupure de service depuis ce matin.,Installation,Négatif,Basse,Nouveau,Confirmation Date RDV
180171,14/3/2025,Oran,Centre d'appel,client signale coupure de service depuis ce matin.,Internet lent,Négatif,Moyenne,Nouveau,Optimisation Wifi à Distance
180172,7/5/2024,Laghouat,Centre d'appel,réclamation: coupure de service depuis ce matin.,Internet lent,Négatif,Basse,Résolu,Traitement Niveau 1
180173,31/10/2024,Relizane,Application mobile,abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
180174,16/3/2025,El Oued,Centre d'appel,demande d'assistance: débit très faible en soirée.,Résiliation,Positif,Moyenne,Résolu,Traitement Niveau 1
180175,20/2/2024,Tizi Ouzou,Agence commerciale,client signale installation non réalisée dans les délais.,Télévision,Neutre,élevée,Clôturé,Reconfiguration Décodeur
180176,19/1/2024,Sétif,Application mobile,incident: coupure de service depuis ce matin.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
180177,17/10/2025,Biskra,Centre d'appel,client signale installation non réalisée dans les délais.,Facturation,Neutre,Moyenne,Nouveau,Explication Détails Facture
180178,24/5/2025,Laghouat,Centre d'appel,"demande d'assistance: problème lors de la résiliation, facturation continue.",Télévision,Négatif,Moyenne,En cours,Reconfiguration Décodeur
180179,27/6/2025,Sétif,Centre d'appel,"demande d'assistance: problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,élevée,Clôturé,Intervention Technique Prioritaire
180180,13/2/2024,Constantine,Site web,"réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,Moyenne,Résolu,Vérification Boitier Extérieur
180181,12/3/2025,Jijel,Application mobile,incident: erreur d'authentification lors de la connexion.,Autre,Neutre,Basse,Résolu,Traitement Niveau 1
180182,30/5/2024,Skikda,Email,incident: coupure de service depuis ce matin.,Télévision,Négatif,Basse,En cours,Reconfiguration Décodeur
180183,26/6/2025,Médéa,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Internet lent,Positif,élevée,En cours,Test de Stabilité de Ligne
180184,24/10/2024,Batna,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Internet lent,Neutre,Moyenne,Nouveau,Accélération Mise en Service
180185,22/5/2025,Tiaret,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Assistance,Négatif,Critique,En cours,Escalade Manager & Suivi
180186,12/1/2024,Skikda,Centre d'appel,"client signale problème lors de la résiliation, facturation continue.",Configuration,Neutre,Moyenne,Escaladé,Envoi Guide PDF/SMS
180187,21/3/2024,Biskra,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Neutre,Moyenne,En cours,Audit Facturation & Geste Commercial
180188,30/4/2025,Jijel,Centre d'appel,demande d'assistance: débit très faible en soirée.,Télévision,Négatif,Basse,En cours,Reconfiguration Décodeur
180189,12/5/2025,Ouargla,Application mobile,client signale installation non réalisée dans les délais.,Installation,Négatif,Basse,Nouveau,Envoi Guide PDF/SMS
180190,15/3/2024,Béjaïa,Application mobile,incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,Escaladé,Vérification Boitier Extérieur
180191,5/11/2024,Ouargla,Centre d'appel,incident: débit très faible en soirée.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
180192,23/3/2025,Mostaganem,Centre d'appel,"client signale problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Basse,Résolu,Optimisation Wifi à Distance
180193,10/9/2025,Tiaret,Agence commerciale,client signale débit très faible en soirée.,Problème matériel,Négatif,Moyenne,En cours,Traitement Niveau 1
180194,16/1/2024,Boumerdès,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
180195,31/1/2024,Relizane,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,En cours,Test de Stabilité de Ligne
180196,8/9/2024,Oran,Application mobile,réclamation: image figée sur certaines chaines.,Coupure de ligne,Positif,Basse,En cours,Vérification Boitier Extérieur
180197,1/6/2024,Annaba,Agence commerciale,incident: débit très faible en soirée.,Problème matériel,Négatif,Basse,Résolu,Traitement Niveau 1
180198,11/1/2025,Msila,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Assistance,Négatif,Moyenne,En cours,Envoi Guide PDF/SMS
180199,17/2/2024,Ouargla,Centre d'appel,incident: débit très faible en soirée.,Résiliation,Neutre,élevée,En cours,Traitement Niveau 1
180200,24/6/2025,Chlef,Application mobile,incident: débit très faible en soirée.,Assistance,Négatif,Moyenne,En cours,Traitement Niveau 1
180201,31/5/2025,Sidi Bel Abbès,Email,demande d'assistance: modem ne se synchronise pas.,Facturation,Neutre,Critique,Escaladé,Explication Détails Facture
180202,25/1/2024,Biskra,Agence commerciale,incident: modem ne se synchronise pas.,Résiliation,Neutre,élevée,Résolu,Traitement Niveau 1
180203,31/3/2025,Biskra,Centre d'appel,incident: coupure de service depuis ce matin.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
180204,7/12/2024,Ouargla,Application mobile,réclamation: erreur d'authentification lors de la connexion.,Assistance,Négatif,Critique,En cours,Escalade Manager & Suivi
180205,2/1/2025,Batna,Centre d'appel,réclamation: débit très faible en soirée.,Coupure de ligne,Négatif,Critique,Nouveau,Escalade Manager & Suivi
180206,29/1/2025,Ghardaïa,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Facturation,Neutre,Moyenne,Escaladé,Audit Facturation & Geste Commercial
180207,26/4/2025,Constantine,Centre d'appel,réclamation: modem ne se synchronise pas.,Configuration,Neutre,Basse,Nouveau,Envoi Guide PDF/SMS
180208,11/5/2024,Batna,Email,"abonné rapporte problème lors de la résiliation, facturation continue.",Assistance,Neutre,Basse,Nouveau,Traitement Niveau 1
180209,18/8/2024,Msila,Centre d'appel,client signale débit très faible en soirée.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
180210,14/10/2025,Sétif,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Installation,Neutre,Basse,En cours,Confirmation Date RDV
180211,5/6/2024,Blida,Agence commerciale,demande d'assistance: demande d'information sur l'offre et le contrat.,Problème matériel,Négatif,Moyenne,Résolu,Traitement Niveau 1
180212,19/6/2024,Sétif,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Facturation,Négatif,Moyenne,Résolu,Escalade Manager & Suivi
180213,19/4/2025,Béjaïa,Email,incident: installation non réalisée dans les délais.,Résiliation,Négatif,élevée,Résolu,Traitement Niveau 1
180214,9/2/2024,Tizi Ouzou,Centre d'appel,demande d'assistance: bruit important sur la ligne téléphonique.,Configuration,Négatif,Basse,Résolu,Traitement Niveau 1
180215,3/10/2025,Jijel,Application mobile,demande d'assistance: modem ne se synchronise pas.,Facturation,Positif,Moyenne,En cours,Explication Détails Facture
180216,3/1/2024,Alger,Site web,demande d'assistance: installation non réalisée dans les délais.,Assistance,Neutre,Moyenne,En cours,Envoi Guide PDF/SMS
180217,30/12/2024,Adrar,Agence commerciale,demande d'assistance: coupure de service depuis ce matin.,Autre,Négatif,Basse,Résolu,Traitement Niveau 1
180218,6/7/2024,Blida,Site web,"réclamation: problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Basse,En cours,Test de Stabilité de Ligne
180219,7/10/2024,Médéa,Site web,incident: image figée sur certaines chaines.,Autre,Neutre,Basse,Résolu,Traitement Niveau 1
180220,14/3/2025,Ouargla,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Assistance,Négatif,Moyenne,Nouveau,Escalade Manager & Suivi
180221,8/8/2025,Oran,Centre d'appel,client signale image figée sur certaines chaines.,Télévision,Neutre,Basse,Nouveau,Stabilisation Bande Passante
180222,6/1/2024,Saïda,Centre d'appel,abonné rapporte coupure de service depuis ce matin.,Configuration,Négatif,élevée,Nouveau,Envoi Guide PDF/SMS
180223,3/3/2024,Boumerdès,Centre d'appel,client signale débit très faible en soirée.,Facturation,Négatif,Moyenne,Résolu,Explication Détails Facture
180224,4/8/2025,Biskra,Centre d'appel,abonné rapporte demande d'information sur l'offre et le contrat.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
180225,11/1/2024,Ouargla,Centre d'appel,"incident: montant facturé incorrectement, demande régularisation.",Assistance,Négatif,Moyenne,En cours,Traitement Niveau 1
180226,27/11/2024,Tizi Ouzou,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,élevée,En cours,Intervention Technique Prioritaire
180227,4/10/2024,Skikda,Centre d'appel,incident: coupure de service depuis ce matin.,Télévision,Positif,Basse,Résolu,Reconfiguration Décodeur
180228,10/4/2024,Béjaïa,Email,incident: image figée sur certaines chaines.,Internet lent,Positif,Critique,En cours,Optimisation Wifi à Distance
180229,27/10/2024,Annaba,Agence commerciale,abonné rapporte bruit important sur la ligne téléphonique.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
180230,24/4/2024,El Oued,Centre d'appel,client signale image figée sur certaines chaines.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
180231,2/10/2025,Skikda,Agence commerciale,"réclamation: problème lors de la résiliation, facturation continue.",Facturation,Négatif,Moyenne,Nouveau,Explication Détails Facture
180232,16/6/2025,Jijel,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
180233,18/7/2024,Laghouat,Centre d'appel,demande d'assistance: image figée sur certaines chaines.,Problème matériel,Négatif,Basse,Clôturé,Traitement Niveau 1
180234,14/9/2024,Ouargla,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
180235,24/1/2025,Boumerdès,Site web,abonné rapporte demande d'information sur l'offre et le contrat.,Facturation,Négatif,élevée,En cours,Explication Détails Facture
180236,9/6/2025,Tiaret,Email,demande d'assistance: installation non réalisée dans les délais.,Facturation,Neutre,Basse,Escaladé,Explication Détails Facture
180237,26/3/2024,Sétif,Site web,incident: demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
180238,19/8/2024,Relizane,Centre d'appel,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Moyenne,Nouveau,Vérification Boitier Extérieur
180239,19/5/2024,Tlemcen,Centre d'appel,"client signale montant facturé incorrectement, demande régularisation.",Télévision,Neutre,Moyenne,Résolu,Reconfiguration Décodeur
180240,10/3/2025,Biskra,Centre d'appel,demande d'assistance: débit très faible en soirée.,Problème matériel,Négatif,Moyenne,En cours,Traitement Niveau 1
180241,21/5/2025,Biskra,Application mobile,réclamation: bruit important sur la ligne téléphonique.,Configuration,Positif,élevée,En cours,Envoi Guide PDF/SMS
180242,1/1/2025,Skikda,Email,demande d'assistance: demande d'information sur l'offre et le contrat.,Coupure de ligne,Neutre,élevée,Nouveau,Intervention Technique Prioritaire
180243,26/8/2024,El Oued,Email,incident: coupure de service depuis ce matin.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
180244,5/2/2024,El Oued,Centre d'appel,incident: demande d'information sur l'offre et le contrat.,Internet lent,Positif,Basse,Résolu,Test de Stabilité de Ligne
180245,29/3/2025,Annaba,Agence commerciale,incident: installation non réalisée dans les délais.,Télévision,Neutre,Basse,Clôturé,Reconfiguration Décodeur
180246,8/9/2025,Médéa,Centre d'appel,client signale demande d'information sur l'offre et le contrat.,Facturation,Négatif,élevée,Résolu,Explication Détails Facture
180247,8/9/2025,Tiaret,Centre d'appel,"abonné rapporte problème lors de la résiliation, facturation continue.",Internet lent,Négatif,élevée,En cours,Test de Stabilité de Ligne
180248,24/9/2025,Batna,Site web,"réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Basse,Résolu,Test de Stabilité de Ligne
180249,10/6/2024,Adrar,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Internet lent,Positif,Moyenne,Nouveau,Optimisation Wifi à Distance
180250,16/1/2025,Msila,Site web,abonné rapporte débit très faible en soirée.,Coupure de ligne,Neutre,Moyenne,Résolu,Vérification Boitier Extérieur
180251,13/11/2024,Sidi Bel Abbès,Application mobile,demande d'assistance: image figée sur certaines chaines.,Résiliation,Neutre,élevée,En cours,Traitement Niveau 1
180252,4/6/2024,Biskra,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Résiliation,Négatif,Moyenne,Résolu,Traitement Niveau 1
180253,31/12/2024,Tizi Ouzou,Centre d'appel,réclamation: installation non réalisée dans les délais.,Coupure de ligne,Neutre,Basse,Clôturé,Vérification Boitier Extérieur
180254,10/9/2025,Tizi Ouzou,Agence commerciale,"réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
180255,14/6/2024,Jijel,Application mobile,demande d'assistance: coupure de service depuis ce matin.,Résiliation,Négatif,Moyenne,Nouveau,Traitement Niveau 1
180256,13/3/2025,Relizane,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Internet lent,Neutre,Basse,Résolu,Optimisation Wifi à Distance
180257,6/7/2025,Médéa,Email,"incident: problème lors de la résiliation, facturation continue.",Installation,Neutre,Moyenne,Nouveau,Confirmation Date RDV
180258,14/9/2025,Tlemcen,Agence commerciale,demande d'assistance: demande d'information sur l'offre et le contrat.,Configuration,Négatif,Moyenne,Escaladé,Traitement Niveau 1
180259,6/3/2025,Ouargla,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Télévision,Neutre,Basse,Résolu,Reconfiguration Décodeur
180260,13/6/2025,El Oued,Centre d'appel,incident: coupure de service depuis ce matin.,Facturation,Négatif,Moyenne,Clôturé,Explication Détails Facture
180261,23/1/2025,Tiaret,Application mobile,réclamation: coupure de service depuis ce matin.,Installation,Neutre,Basse,Résolu,Confirmation Date RDV
180262,20/10/2025,Tizi Ouzou,Agence commerciale,client signale bruit important sur la ligne téléphonique.,Coupure de ligne,Neutre,Basse,Résolu,Vérification Boitier Extérieur
180263,28/8/2024,El Oued,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Internet lent,Neutre,Moyenne,Nouveau,Optimisation Wifi à Distance
180264,24/5/2024,Laghouat,Agence commerciale,client signale erreur d'authentification lors de la connexion.,Internet lent,Neutre,Moyenne,Résolu,Test de Stabilité de Ligne
180265,19/5/2025,Annaba,Site web,réclamation: demande d'information sur l'offre et le contrat.,Coupure de ligne,Neutre,Moyenne,En cours,Vérification Boitier Extérieur
180266,5/6/2024,Blida,Email,demande d'assistance: demande d'information sur l'offre et le contrat.,Coupure de ligne,Neutre,Basse,En cours,Vérification Boitier Extérieur
180267,20/6/2025,Béjaïa,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Autre,Négatif,élevée,Résolu,Traitement Niveau 1
180268,18/1/2024,Biskra,Site web,client signale débit très faible en soirée.,Installation,Négatif,Basse,Nouveau,Confirmation Date RDV
180269,22/4/2024,Saïda,Site web,abonné rapporte coupure de service depuis ce matin.,Coupure de ligne,Négatif,élevée,Escaladé,Intervention Technique Prioritaire
180270,26/7/2024,Ouargla,Email,"client signale montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,élevée,Résolu,Intervention Technique Prioritaire
180271,15/9/2024,Adrar,Centre d'appel,incident: modem ne se synchronise pas.,Installation,Négatif,Moyenne,En cours,Confirmation Date RDV
180272,17/6/2024,Relizane,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Résiliation,Négatif,Moyenne,Nouveau,Traitement Niveau 1
180273,26/5/2024,Adrar,Centre d'appel,incident: débit très faible en soirée.,Facturation,Neutre,Moyenne,Nouveau,Explication Détails Facture
180274,25/7/2025,Laghouat,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
180275,4/6/2025,Skikda,Site web,incident: demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Moyenne,En cours,Optimisation Wifi à Distance
180276,14/3/2024,Biskra,Application mobile,incident: installation non réalisée dans les délais.,Coupure de ligne,Neutre,Moyenne,En cours,Vérification Boitier Extérieur
180277,23/2/2024,El Oued,Centre d'appel,demande d'assistance: image figée sur certaines chaines.,Coupure de ligne,Négatif,Critique,En cours,Escalade Manager & Suivi
180278,23/12/2024,Tizi Ouzou,Centre d'appel,abonné rapporte coupure de service depuis ce matin.,Internet lent,Neutre,Basse,Nouveau,Optimisation Wifi à Distance
180279,26/4/2025,Ouargla,Agence commerciale,abonné rapporte demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
180280,18/11/2024,El Oued,Application mobile,"abonné rapporte problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,Basse,Nouveau,Vérification Boitier Extérieur
180281,8/8/2025,Biskra,Site web,réclamation: image figée sur certaines chaines.,Facturation,Neutre,Basse,Nouveau,Explication Détails Facture
180282,3/12/2024,Biskra,Centre d'appel,réclamation: image figée sur certaines chaines.,Facturation,Neutre,Moyenne,Nouveau,Explication Détails Facture
180283,1/10/2024,Sidi Bel Abbès,Email,"client signale montant facturé incorrectement, demande régularisation.",Configuration,Neutre,élevée,Résolu,Envoi Guide PDF/SMS
180284,29/3/2025,Béjaïa,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Installation,Négatif,Basse,En cours,Traitement Niveau 1
180285,24/5/2025,Tiaret,Site web,réclamation: coupure de service depuis ce matin.,Assistance,Négatif,élevée,Clôturé,Traitement Niveau 1
180286,7/6/2024,Médéa,Centre d'appel,"abonné rapporte problème lors de la résiliation, facturation continue.",Assistance,Neutre,Moyenne,Nouveau,Envoi Guide PDF/SMS
180287,13/7/2025,Batna,Centre d'appel,abonné rapporte débit très faible en soirée.,Problème matériel,Négatif,Moyenne,En cours,Traitement Niveau 1
180288,27/7/2024,Skikda,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Critique,Résolu,Optimisation Wifi à Distance
180289,23/5/2025,Batna,Application mobile,client signale demande d'information sur l'offre et le contrat.,Télévision,Neutre,élevée,En cours,Reconfiguration Décodeur
180290,14/9/2025,Mostaganem,Centre d'appel,réclamation: image figée sur certaines chaines.,Configuration,Neutre,élevée,Escaladé,Traitement Niveau 1
180291,2/7/2025,Tiaret,Site web,réclamation: modem ne se synchronise pas.,Problème matériel,Neutre,élevée,En cours,Traitement Niveau 1
180292,13/1/2025,Sidi Bel Abbès,Centre d'appel,incident: image figée sur certaines chaines.,Internet lent,Positif,Basse,Résolu,Optimisation Wifi à Distance
180293,13/11/2024,El Oued,Centre d'appel,demande d'assistance: modem ne se synchronise pas.,Assistance,Neutre,élevée,Nouveau,Envoi Guide PDF/SMS
180294,28/12/2024,Sétif,Centre d'appel,demande d'assistance: demande d'information sur l'offre et le contrat.,Assistance,Négatif,Basse,Nouveau,Envoi Guide PDF/SMS
180295,28/2/2024,Chlef,Application mobile,abonné rapporte image figée sur certaines chaines.,Facturation,Négatif,élevée,Résolu,Explication Détails Facture
180296,4/10/2025,Tlemcen,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Résiliation,Négatif,Critique,En cours,Escalade Manager & Suivi
180297,14/1/2025,Batna,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Assistance,Négatif,Basse,Résolu,Traitement Niveau 1
180298,3/7/2025,Ouargla,Centre d'appel,demande d'assistance: débit très faible en soirée.,Assistance,Négatif,Moyenne,En cours,Envoi Guide PDF/SMS
180299,25/11/2024,Médéa,Centre d'appel,abonné rapporte débit très faible en soirée.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
180300,26/6/2025,Boumerdès,Site web,demande d'assistance: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,Clôturé,Vérification Boitier Extérieur
180301,16/7/2025,Ouargla,Agence commerciale,abonné rapporte installation non réalisée dans les délais.,Coupure de ligne,Neutre,Moyenne,Résolu,Vérification Boitier Extérieur
180302,10/3/2024,Saïda,Centre d'appel,abonné rapporte débit très faible en soirée.,Facturation,Neutre,Moyenne,Nouveau,Explication Détails Facture
180303,7/2/2025,Sidi Bel Abbès,Application mobile,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Basse,En cours,Vérification Boitier Extérieur
180304,1/9/2024,Alger,Site web,client signale coupure de service depuis ce matin.,Télévision,Négatif,Moyenne,Résolu,Reconfiguration Décodeur
180305,18/10/2025,Ghardaïa,Centre d'appel,client signale modem ne se synchronise pas.,Coupure de ligne,Neutre,élevée,Nouveau,Intervention Technique Prioritaire
180306,4/3/2025,Mostaganem,Agence commerciale,incident: erreur d'authentification lors de la connexion.,Télévision,Négatif,Basse,Escaladé,Reconfiguration Décodeur
180307,12/3/2025,Msila,Email,client signale bruit important sur la ligne téléphonique.,Coupure de ligne,Positif,Basse,Escaladé,Vérification Boitier Extérieur
180308,29/12/2024,Saïda,Centre d'appel,client signale coupure de service depuis ce matin.,Facturation,Négatif,Moyenne,Résolu,Explication Détails Facture
180309,21/7/2025,Ghardaïa,Agence commerciale,client signale bruit important sur la ligne téléphonique.,Assistance,Négatif,Moyenne,En cours,Envoi Guide PDF/SMS
180310,16/5/2024,Ghardaïa,Application mobile,demande d'assistance: modem ne se synchronise pas.,Coupure de ligne,Neutre,élevée,Nouveau,Intervention Technique Prioritaire
180311,17/4/2024,Alger,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Problème matériel,Neutre,Moyenne,Résolu,Traitement Niveau 1
180312,25/10/2024,Laghouat,Email,abonné rapporte demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Basse,Résolu,Test de Stabilité de Ligne
180313,19/8/2024,Relizane,Site web,abonné rapporte débit très faible en soirée.,Télévision,Négatif,Moyenne,En cours,Reconfiguration Décodeur
180314,25/4/2024,Tizi Ouzou,Application mobile,abonné rapporte coupure de service depuis ce matin.,Télévision,Négatif,Moyenne,En cours,Reconfiguration Décodeur
180315,30/11/2024,El Oued,Application mobile,"réclamation: problème lors de la résiliation, facturation continue.",Facturation,Négatif,élevée,Résolu,Explication Détails Facture
180316,9/6/2024,Jijel,Centre d'appel,client signale demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
180317,18/12/2024,Skikda,Centre d'appel,abonné rapporte demande d'information sur l'offre et le contrat.,Installation,Négatif,Basse,En cours,Confirmation Date RDV
180318,22/10/2024,Batna,Centre d'appel,"incident: montant facturé incorrectement, demande régularisation.",Télévision,Neutre,Moyenne,En cours,Reconfiguration Décodeur
180319,25/9/2024,Tlemcen,Application mobile,demande d'assistance: débit très faible en soirée.,Télévision,Neutre,Moyenne,En cours,Reconfiguration Décodeur
180320,7/9/2025,Constantine,Agence commerciale,demande d'assistance: installation non réalisée dans les délais.,Internet lent,Positif,élevée,Résolu,Test de Stabilité de Ligne
180321,8/3/2024,Béjaïa,Application mobile,incident: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Moyenne,Nouveau,Vérification Boitier Extérieur
180322,16/6/2024,Sétif,Centre d'appel,client signale modem ne se synchronise pas.,Coupure de ligne,Négatif,Moyenne,Nouveau,Vérification Boitier Extérieur
180323,15/12/2024,Chlef,Agence commerciale,abonné rapporte installation non réalisée dans les délais.,Installation,Négatif,Basse,Escaladé,Confirmation Date RDV
180324,10/3/2024,Béjaïa,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Coupure de ligne,Neutre,élevée,En cours,Intervention Technique Prioritaire
180325,18/4/2025,Msila,Site web,incident: bruit important sur la ligne téléphonique.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
180326,12/2/2024,Batna,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,Nouveau,Vérification Boitier Extérieur
180327,7/8/2025,Skikda,Application mobile,client signale débit très faible en soirée.,Internet lent,Positif,Moyenne,En cours,Proposition Upgrade Offre
180328,15/3/2025,Constantine,Agence commerciale,réclamation: modem ne se synchronise pas.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
180329,1/3/2025,Tiaret,Site web,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,élevée,Résolu,Intervention Technique Prioritaire
180330,28/11/2024,Relizane,Centre d'appel,réclamation: demande d'information sur l'offre et le contrat.,Internet lent,Positif,élevée,En cours,Optimisation Wifi à Distance
180331,15/10/2025,Oran,Application mobile,abonné rapporte demande d'information sur l'offre et le contrat.,Problème matériel,Négatif,Moyenne,En cours,Traitement Niveau 1
180332,19/2/2024,Jijel,Site web,réclamation: débit très faible en soirée.,Installation,Négatif,élevée,Résolu,Explication Détails Facture
180333,26/7/2024,Béjaïa,Site web,incident: installation non réalisée dans les délais.,Facturation,Négatif,Moyenne,En cours,Explication Détails Facture
180334,26/3/2024,Sidi Bel Abbès,Centre d'appel,incident: installation non réalisée dans les délais.,Résiliation,Négatif,Basse,Nouveau,Traitement Niveau 1
180335,29/4/2024,Boumerdès,Agence commerciale,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Basse,En cours,Stabilisation Bande Passante
180336,19/2/2024,Médéa,Centre d'appel,demande d'assistance: image figée sur certaines chaines.,Internet lent,Négatif,élevée,Résolu,Test de Stabilité de Ligne
180337,1/2/2024,Jijel,Centre d'appel,réclamation: coupure de service depuis ce matin.,Configuration,Positif,Basse,Résolu,Traitement Niveau 1
180338,20/4/2024,Msila,Site web,demande d'assistance: bruit important sur la ligne téléphonique.,Facturation,Négatif,élevée,Résolu,Explication Détails Facture
180339,9/1/2025,Skikda,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Installation,Neutre,Moyenne,En cours,Confirmation Date RDV
180340,12/1/2024,Chlef,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Installation,Négatif,Basse,En cours,Confirmation Date RDV
180341,16/2/2025,Tizi Ouzou,Centre d'appel,client signale image figée sur certaines chaines.,Assistance,Négatif,Moyenne,En cours,Envoi Guide PDF/SMS
